Sentence #,Word,POS,Tag
,razložil,Vmep-sm,O
,nastanek,Ncmsan,O
,tunelskih,Agpmpg,O
,rovov,Ncmpg,O
,v,Sl,O
,Planinski,Agpfsl,O
,jami,Ncfsl,O
,.,Z,O
,Podzemska,Agpnpa,O
,Pivkajihje,Ncnpl,O
,oblikovala,Vmpp-sf,O
,s,Si,O
,prodom,Ncmsi,O
,",",Z,O
,ki,Cs,O
,izvira,Vmpr3s,O
,iz,Sg,O
,podora,Ncmsg,O
,Planinske,Agpfsg,O
,koleševke,Ncfsg,O
,.,Z,O
Sentence: 22,gravitacijska,Agpfsn,B-DEFINIENDUM
,voda,Ncfsn,I-DEFINIENDUM
,-,Z,O
,Prenikla,Agpfsn,B-GENUS
,voda,Ncfsn,I-GENUS
,",",Z,O
,ki,Cs,B-HAS_LOCATION
,se,Px------y,I-HAS_LOCATION
,skozi,Sa,I-HAS_LOCATION
,neprežeto,Agpfsa,I-HAS_LOCATION
,cono,Ncfsa,I-HAS_LOCATION
,spušča,Vmpr3s,I-HAS_LOCATION
,malone,Rgp,I-HAS_LOCATION
,navpično,Rgp,I-HAS_LOCATION
,proti,Sd,I-HAS_LOCATION
,prežeti,Appfsd,I-HAS_LOCATION
,coni,Ncfsd,I-HAS_LOCATION
,.,Z,O
,Gravitacijska,Agpfsn,O
,voda,Ncfsn,O
,ne,Q,O
,le,Q,O
,da,Cs,O
,ima,Vmpr3s-n,O
,prosto,Agpfsa,O
,gladino,Ncfsa,O
,",",Z,O
,ampak,Cc,O
,lahko,Rgp,O
,tudi,Q,O
,prosto,Rgp,O
,pada,Vmpr3s,O
,.,Z,O
,Gravitacijska,Agpfsn,O
,voda,Ncfsn,O
,zapolni,Vmer3s,B-HAS_FUNCTION
,kanale,Ncmpa,I-HAS_FUNCTION
,le,Q,O
,izjemoma,Rgp,O
,.,Z,O
,voda,Ncfsn,O
Sentence: 23,haloklinala,Ncfsn,B-DEFINIENDUM
,-,Z,O
,Meja,Ncfsn,B-GENUS
,med,Si,B-HAS_LOCATION
,slano,Agpfsi,I-HAS_LOCATION
,podtalnico,Ncfsi,I-HAS_LOCATION
,in,Cc,I-HAS_LOCATION
,sladkovodno,Agpfsi,I-HAS_LOCATION
,lečo,Ncfsi,I-HAS_LOCATION
,na,Sl,I-HAS_LOCATION
,morskih,Agpmpl,I-HAS_LOCATION
,grebenih,Ncmpl,I-HAS_LOCATION
,in,Cc,I-HAS_LOCATION
,atolih,Ncmpl,I-HAS_LOCATION
,.,Z,O
,Zaradi,Sg,O
,stika,Ncmsg,O
,obeh,Pg-fdg,O
,voda,Ncfdg,O
,se,Px------y,O
,poveča,Vmer3s,O
,agresivnost,Ncfsn,O
,vode,Ncfsg,O
,",",Z,O
,ki,Cs,O
,oblikuje,Vmpr3s,O
,posebne,Agpmpa,O
,tipe,Ncmpa,O
,kraških,Agpfpg,O
,votlin,Ncfpg,O
,.,Z,O
Sentence: 24,hidrografske,Agpfpn,B-DEFINIENDUM
,cone,Ncfpn,I-DEFINIENDUM
,(,Z,O
,v,Sl,O
,krasu,Ncmsl,O
,),Z,O
,-,Z,O
,Območja,Ncnpn,B-GENUS
,speleogentskega,Agpmsg,I-GENUS
,prostora,Ncmsg,I-GENUS
,",",Z,O
,kjer,Cs,O
,vladajo,Vmpr3p,O
,značilni,Agpmpn,O
,režimi,Ncmpn,O
,obnašanja,Ncnsg,O
,podzemske,Agpfsg,O
,vode,Ncfsg,O
,.,Z,O
,speleogentskega,Agpmsg,O
,prostora,Ncmsg,O
Sentence: 25,neprežeta,Agpfsn,B-DEFINIENDUM
,cona,Ncfsn,I-DEFINIENDUM
,-,Z,O
,Zakraseli,Appmsny,B-HAS_FORM
,del,Ncmsn,B-GENUS
,speleogenetskega,Agpmsg,I-GENUS
,prostora,Ncmsg,I-GENUS
,nad,Si,B-HAS_LOCATION
,gladino,Ncfsi,I-HAS_LOCATION
,podtalnice,Ncfsg,I-HAS_LOCATION
,.,Z,O
,podtalnice,Ncfsg,O
Sentence: 26,prežeta,Appfsn,B-DEFINIENDUM
,cona,Ncfsn,I-DEFINIENDUM
,-,Z,O
,obsega,Vmpr3s,O
,zakraseli,Appmsay,O
,del,Ncmsan,O
,speleogenetskega,Agpmsg,B-GENUS
,prostora,Ncmsg,I-GENUS
,pod,Si,B-HAS_LOCATION
,njo,Pp3fsi,I-HAS_LOCATION
,.,Z,O
Sentence: 27,hidrotermalni,Agpmsny,B-DEFINIENDUM
,kras,Ncmsn,I-DEFINIENDUM
,-,Z,O
,nastal,Vmep-sm,B-HAS_CAUSE
,zaradi,Sg,I-HAS_CAUSE
,delovanja,Ncnsg,I-HAS_CAUSE
,hidrotermalnih,Agpfpg,I-HAS_CAUSE
,voda,Ncfpg,I-HAS_CAUSE
,.,Z,O
,Pojavljajo,Vmpr3p,O
,se,Px------y,O
,samo,Q,O
,nekatere,Pi-fpn,O
,oblike,Ncfpn,O
,prežete,Appfpn,O
,cone,Ncfsg,O
,.,Z,O
Sentence: 28,injekcijska,Agpfsn,B-DEFINIENDUM
,zavesa,Ncfsn,I-DEFINIENDUM
,:,Z,O
,Navpični,Agpmsny,B-HAS_FORM
,sloj,Ncmsn,I-HAS_FORM
,",",Z,O
,v,Sl,B-HAS_FUNCTION
,katerem,Pq-msl,I-HAS_FUNCTION
,z,Si,I-HAS_FUNCTION
,uvajanjem,Ncnsi,I-HAS_FUNCTION
,posebne,Agpfsg,I-HAS_FUNCTION
,gmote,Ncfsg,I-HAS_FUNCTION
,zapolnijo,Vmer3p,I-HAS_FUNCTION
,votline,Ncfpa,I-HAS_FUNCTION
,v,Sl,I-HAS_FUNCTION
,kraškem,Agpnsl,I-HAS_FUNCTION
,podzemlju,Ncnsl,I-HAS_FUNCTION
,in,Cc,I-HAS_FUNCTION
,ga,Pp3msa--y,I-HAS_FUNCTION
,napravijo,Vmer3p,I-HAS_FUNCTION
,neprepustnega,Agpnsg,I-HAS_FUNCTION
,",",Z,I-HAS_FUNCTION
,da,Cs,I-HAS_FUNCTION
,preprečuje,Vmpr3s,I-HAS_FUNCTION
,vodni,Agpmsay,I-HAS_FUNCTION
,odtok,Ncmsan,I-HAS_FUNCTION
,iz,Sg,I-HAS_FUNCTION
,vodnega,Agpmsg,I-HAS_FUNCTION
,bazena,Ncmsg,I-HAS_FUNCTION
,.,Z,I-HAS_FUNCTION
,Znane,Appfpn,O
,injekcijske,Agpfpn,O
,zavese,Ncfpn,O
,so,Va-r3p-n,O
,na,Sl,O
,spodnji,Agpfsl,O
,strani,Ncfsl,O
,vodnih,Agpfpg,O
,akumulacij,Ncfpg,O
,za,Sa,O
,hidroelektrarne,Ncfpa,O
,na,Sl,O
,kraških,Agpnpl,O
,poljih,Ncnpl,O
,dinarskega,Agpmsg,O
,krasa,Ncmsg,O
,(,Z,O
,sistem,Ncmsn,O
,HE,Npmsn,O
,na,Sl,O
,Cetini,Npfsl,O
,",",Z,O
,Trebišnjici,Npfsl,O
,),Z,O
,.,Z,O
Sentence: 29,Inkazija,Ncfsn,B-DEFINIENDUM
,:,Z,O
,Preoblikovanje,Ncnsn,B-GENUS
,jamskega,Agpmsg,I-GENUS
,prostora,Ncmsg,I-GENUS
,zaradi,Sg,B-HAS_CAUSE
,jamskih,Agpmpg,I-HAS_CAUSE
,podorov,Ncmpg,I-HAS_CAUSE
,in,Cc,I-HAS_CAUSE
,drugih,Mlpfpg,I-HAS_CAUSE
,oblik,Ncfpg,I-HAS_CAUSE
,rušenja,Ncnsg,I-HAS_CAUSE
,skalovja,Ncnsg,I-HAS_CAUSE
,.,Z,O
,Če,Cs,O
,se,Px------y,O
,odlepi,Vmer3s,O
,ob,Sa,O
,leziki,Agpmsay,O
,del,Ncmsan,O
,sklada,Ncmsg,O
,",",Z,O
,govorimo,Vmpr1p,O
,o,Sl,O
,skladovnem,Agpmsl,O
,odlomu,Ncmsl,O
,.,Z,O
,Če,Cs,O
,se,Px------y,O
,odlomi,Vmer3s,O
,skalni,Agpmsny,O
,blok,Ncmsn,O
,",",Z,O
,je,Va-r3s-n,O
,to,Pd-nsn,O
,blokovni,Agpmsny,O
,odlom,Ncmsn,O
,.,Z,O
Sentence: 30,jama,Ncfsn,B-DEFINIENDUM
,:,Z,O
,V,Sl,O
,širšem,Agcmsl,O
,pomenu,Ncmsl,O
,prehodna,Agpfsn,B-HAS_FUNCTION
,podzemeljska,Agpfsn,B-GENUS
,votlina,Ncfsn,I-GENUS
,",",Z,O
,ne,Q,O
,glede,Rgp,O
,na,Sa,O
,to,Pd-nsa,O
,",",Z,O
,ali,Rgp,O
,je,Va-r3s-n,O
,vodoravna,Agpfsn,B-HAS_FORM
,ali,Cc,I-HAS_FORM
,navpična,Agpfsn,I-HAS_FORM
,(,Z,O
,brezno,Ncnsn,O
,),Z,O
,.,Z,O
,V,Sl,O
,ožjem,Agcmsl,O
,smislu,Ncmsl,O
,prehodna,Agpfsn,O
,",",Z,O
,pretežno,Rgp,B-HAS_FORM
,horizontalna,Agpfsn,I-HAS_FORM
,podzemeljska,Agpfsn,I-HAS_FORM
,votlina,Ncfsn,I-HAS_FORM
,;,Z,O
,nasprotje,Ncnsn,O
,brezna,Ncnsg,O
,",",Z,O
,ki,Cs,O
,je,Va-r3s-n,O
,navpično,Agpnsn,O
,.,Z,O
,V,Sl,O
,splošni,Agpfsl,O
,literaturi,Ncfsl,O
,se,Px------y,O
,rabi,Vmpr3s,O
,kraška,Agpfsn,O
,jama,Ncfsn,O
,",",Z,O
,da,Cs,O
,ne,Q,O
,bi,Va-c,O
,prišlo,Vmep-sn,O
,do,Sg,O
,zamenjave,Ncfsg,O
,z,Si,O
,vdolbino,Ncfsi,O
,na,Sl,O
,površju,Ncnsl,O
,.,Z,O
,V,Sl,O
,nekaterih,Pi-mpl,O
,slovenskih,Agpmpl,O
,dialektih,Ncmpl,O
,pomeni,Vmbr3s,O
,beseda,Ncfsn,O
,jama,Ncfsn,O
,brezno,Ncnsa,O
,.,Z,O
Sentence: 31,vodna,Agpfsn,B-DEFINIENDUM
,jama,Ncfsn,I-DEFINIENDUM
,:,Z,O
,Jama,Ncfsn,B-GENUS
,",",Z,O
,ki,Cs,B-HAS_FUNCTION
,ima,Vmpr3s-n,I-HAS_FUNCTION
,stalni,Agpmsay,I-HAS_FUNCTION
,ali,Cc,I-HAS_FUNCTION
,obdobni,Agpmsay,I-HAS_FUNCTION
,vodni,Agpmsay,I-HAS_FUNCTION
,tok,Ncmsan,I-HAS_FUNCTION
,ali,Cc,O
,jo,Pp3fsa--y,O
,v,Sl,O
,velji,Agpfsl,O
,meri,Ncfsl,O
,zapolnjuje,Vmpr3s,O
,stojela,Vmpp-sf,O
,voda,Ncfsn,O
,.,Z,O
,Nasprotje,Ncnsn,O
,je,Va-r3s-n,O
,suha,Agpfsn,O
,jama,Ncfsn,O
,.,Z,O
Sentence: 32,suha,Agpfsn,B-DEFINIENDUM
,jama,Ncfsn,I-DEFINIENDUM
,:,Z,O
,Jama,Npfsn,B-GENUS
,brez,Sg,B-HAS_FUNCTION
,stalnega,Agpmsg,I-HAS_FUNCTION
,ali,Cc,I-HAS_FUNCTION
,obdobnega,Agpmsg,I-HAS_FUNCTION
,vodnega,Agpmsg,I-HAS_FUNCTION
,toka,Ncmsg,I-HAS_FUNCTION
,",",Z,I-HAS_FUNCTION
,ne,Q,I-HAS_FUNCTION
,glede,Rgp,I-HAS_FUNCTION
,na,Sa,I-HAS_FUNCTION
,prenikajočo,Appfsa,I-HAS_FUNCTION
,vodo,Ncfsa,I-HAS_FUNCTION
,.,Z,O
Sentence: 33,izvirna,Agpfsn,B-DEFINIENDUM
,jama,Ncfsn,I-DEFINIENDUM
,:,Z,O
,Jama,Npfsn,B-GENUS
,",",Z,O
,iz,Sg,B-HAS_FUNCTION
,katere,Pq-fsg,I-HAS_FUNCTION
,teče,Vmpr3s,I-HAS_FUNCTION
,potok,Ncmsn,I-HAS_FUNCTION
,ali,Cc,I-HAS_FUNCTION
,reka,Ncfsn,I-HAS_FUNCTION
,.,Z,O
,ponorna,Agpfsn,O
,jama,Ncfsn,O
,",",Z,O
,A,Ncmsn,O
,:,Z,O
,inflow,Xf,O
,cave,Xf,O
,",",Z,O
,influent,Xf,O
,cave,Xf,O
,",",Z,O
,inlet,Xf,O
,cave,Xf,O
,.,Z,O
,Jama,Ncfsn,O
,",",Z,O
,v,Sa,O
,katero,Pq-fsa,O
,ponira,Vmpr3s,O
,vodni,Agpmsny,O
,tok,Ncmsn,O
,.,Z,O
Sentence: 34,morska,Agpfsn,O
,jama,Ncfsn,O
,",",Z,O
,abrazijska,Agpfsn,B-DEFINIENDUM
,jama,Ncfsn,I-DEFINIENDUM
,:,Z,O
,Leži,Vmpr3s,B-HAS_LOCATION
,na,Sl,I-HAS_LOCATION
,obali,Ncfsl,I-HAS_LOCATION
,v,Sl,I-HAS_LOCATION
,nivoju,Ncmsl,I-HAS_LOCATION
,morske,Agpfsg,I-HAS_LOCATION
,gladine,Ncfsg,I-HAS_LOCATION
,",",Z,O
,tako,Cc,O
,da,Cs,O
,jo,Pp3fsa--y,O
,delno,Rgp,O
,ali,Cc,O
,v,Sl,O
,celoti,Ncfsl,O
,zaliva,Vmpr3s,O
,morska,Agpfsn,O
,voda,Ncfsn,O
,.,Z,O
,Prim.,Y,O
,Modra,Agpfsn,O
,špilja,Ncfsn,O
,na,Sl,O
,Biševu,Npmsl,O
,",",Z,O
,Grotta,Npfsn,O
,azzurra,Npmsn,O
,pri,Sl,O
,Capriju,Npmsl,O
,.,Z,O
,V,Sl,O
,širšem,Agcmsl,O
,smislu,Ncmsl,O
,vsaka,Pg-fsn,O
,jama,Ncfsn,O
,",",Z,O
,ki,Cs,O
,je,Va-r3s-n,O
,nastala,Vmep-sf,B-HAS_CAUSE
,na,Sl,I-HAS_CAUSE
,obali,Ncfsl,I-HAS_CAUSE
,zaradi,Sg,I-HAS_CAUSE
,abrazije,Ncfsg,I-HAS_CAUSE
,(,Z,O
,delovanja,Ncnsg,O
,morskih,Agpmpg,O
,valov,Ncmpg,O
,),Z,O
,.,Z,O
Sentence: 35,snežna,Agpfsn,B-DEFINIENDUM
,jama,Ncfsn,I-DEFINIENDUM
,:,Z,O
,Jama,Npfsn,B-GENUS
,",",Z,O
,kjer,Cs,O
,se,Px------y,O
,dolgo,Rgp,O
,v,Sa,O
,poletje,Ncnsa,O
,zadržuje,Vmpr3s,O
,v,Sa,O
,jamo,Ncfsa,O
,zapadli,Vmep-pm,O
,sneg,Ncmsn,O
,.,Z,O
,Cesto,Ncfsa,B-HAS_LOCATION
,se,Px------y,I-HAS_LOCATION
,odpira,Vmpr3s,I-HAS_LOCATION
,pod,Si,I-HAS_LOCATION
,strmim,Agpnsi,I-HAS_LOCATION
,pobočjem,Ncnsi,I-HAS_LOCATION
,",",Z,O
,od,Sg,O
,koder,Cs,O
,se,Px------y,O
,plazilci,Ncmpn,O
,vsipajo,Vmpr3p,O
,v,Sa,O
,jamo,Ncfsa,O
,.,Z,O
,sneg,Ncmsn,O
Sentence: 36,ledena,Agpfsn,B-DEFINIENDUM
,jama,Ncfsn,I-DEFINIENDUM
,",",Z,O
,ledenica,Ncfsn,O
,:,Z,O
,Jama,Ncfsn,B-GENUS
,žepaste,Agpfsg,B-HAS_FORM
,oblike,Ncfsg,I-HAS_FORM
,z,Si,B-HAS_FORM
,vhodom,Ncmsi,I-HAS_FORM
,iznad,Sg,I-HAS_FORM
,glavne,Agpfsg,I-HAS_FORM
,votline,Ncfsg,I-HAS_FORM
,.,Z,O
,Zato,Cc,B-HAS_CAUSE
,lahko,Rgp,I-HAS_CAUSE
,priteka,Vmpr3s,I-HAS_CAUSE
,pozimi,Rgp,I-HAS_CAUSE
,vanjo,Pp3fsa--b,I-HAS_CAUSE
,hladnejši,Agcmsny,I-HAS_CAUSE
,zunanji,Agpmsny,I-HAS_CAUSE
,zrak,Ncmsn,I-HAS_CAUSE
,.,Z,O
,V,Sl,O
,njej,Pp3fsl,O
,se,Px------y,O
,velji,Vmpr3s,O
,del,Ncmsn,O
,leta,Ncnsg,O
,ali,Cc,O
,trajno,Rgp,O
,zadržujejo,Vmpr3p,O
,ledene,Agpfpn,O
,gmote,Ncfpn,O
,.,Z,O
,Navadno,Rgp,B-HAS_FORM
,je,Va-r3s-n,I-HAS_FORM
,žepaste,Agpfsg,I-HAS_FORM
,oblike,Ncfsg,I-HAS_FORM
,tipa,Ncmsg,I-HAS_FORM
,hladnice,Ncfsg,I-HAS_FORM
,.,Z,O
Sentence: 37,kristalna,Agpfsn,B-DEFINIENDUM
,jama,Ncfsn,I-DEFINIENDUM
,:,Z,O
,Jama,Ncfsn,B-GENUS
,",",Z,O
,kjer,Cs,O
,se,Px------y,O
,javljajo,Vmpr3p,O
,na,Sa,O
,oko,Ncnsa,O
,vidni,Agpmpn,O
,kristali,Ncmpn,O
,kot,Cs,O
,pomembna,Agpfsn,O
,sigova,Aspfsn,O
,tvorba,Ncfsn,O
,.,Z,O
Sentence: 38,kapniška,Agpfsn,B-DEFINIENDUM
,jama,Ncfsn,I-DEFINIENDUM
,:,Z,O
,Jama,Ncfsn,B-GENUS
,",",Z,O
,za,Sa,O
,katero,Pq-fsa,O
,so,Va-r3p-n,O
,kapniki,Ncmpn,O
,značilen,Agpmsnn,O
,množični,Agpmsny,O
,pojav,Ncmsn,O
,.,Z,O
Sentence: 39,aragonitna,Agpfsn,B-DEFINIENDUM
,jama,Ncfsn,I-DEFINIENDUM
,:,Z,O
,Jama,Ncfsn,B-GENUS
,s,Si,O
,tvorbami,Ncfpi,O
,(,Z,O
,kapniki,Ncmpn,O
,",",Z,O
,ježki,Ncmpn,O
,ipd.,Y,O
,),Z,O
,iz,Sg,O
,aragonita,Ncmsg,O
,.,Z,O
Sentence: 40,erozijska,Agpfsn,B-DEFINIENDUM
,jama,Ncfsn,I-DEFINIENDUM
,:,Z,O
,Jama,Npfsn,B-GENUS
,",",Z,O
,nastala,Vmep-sf,B-HAS_CAUSE
,pretežno,Rgp,I-HAS_CAUSE
,z,Si,I-HAS_CAUSE
,mehaničnim,Agpnsi,I-HAS_CAUSE
,delovanjem,Ncnsi,I-HAS_CAUSE
,tekoče,Appfsg,I-HAS_CAUSE
,vode,Ncfsg,I-HAS_CAUSE
,(,Z,I-HAS_CAUSE
,erozijo,Ncfsa,I-HAS_CAUSE
,),Z,I-HAS_CAUSE
,.,Z,O
Sentence: 41,korozijska,Agpfsn,B-DEFINIENDUM
,jama,Ncfsn,I-DEFINIENDUM
,:,Z,O
,Nastala,Vmep-sf,B-HAS_CAUSE
,pretežno,Rgp,I-HAS_CAUSE
,s,Si,I-HAS_CAUSE
,korozijskim,Agpmsi,I-HAS_CAUSE
,procesom,Ncmsi,I-HAS_CAUSE
,.,Z,O
Sentence: 42,mrtva,Agpfsn,B-DEFINIENDUM
,jama,Ncfsn,I-DEFINIENDUM
,:,Z,O
,Jama,Npfsn,B-GENUS
,",",Z,O
,kjer,Cs,B-HAS_FUNCTION
,ne,Q,I-HAS_FUNCTION
,delujejo,Vmpr3p,I-HAS_FUNCTION
,niti,Q,I-HAS_FUNCTION
,evakuacijski,Agpmpn,I-HAS_FUNCTION
,niti,Q,I-HAS_FUNCTION
,akumulacijski,Agpmpn,I-HAS_FUNCTION
,procesi,Ncmpn,I-HAS_FUNCTION
,.,Z,O
Sentence: 43,srednejevropski,Agpmsny,B-DEFINIENDUM
,kras,Ncmsn,I-DEFINIENDUM
,",",Z,O
,kras,Ncmsn,O
,Jure,Npmsn,O
,",",Z,O
,moravski,Agpmsny,O
,tip,Ncmsn,O
,:,Z,O
,Kras,Npmsn,B-GENUS
,s,Si,O
,suhimi,Agpfpi,O
,dolinami,Ncfpi,O
,na,Sl,B-HAS_LOCATION
,planotastem,Agpmsl,I-HAS_LOCATION
,nizkem,Agpmsl,I-HAS_LOCATION
,reliefu,Ncmsl,I-HAS_LOCATION
,in,Cc,O
,z,Si,O
,redkimi,Agpmpi,O
,drugimi,Mlpmpi,O
,kraškimi,Agpmpi,O
,pojavi,Ncmpi,O
,na,Sl,O
,površju,Ncnsl,O
,.,Z,O
Sentence: 44,mediteranski,Agpmsny,O
,kras,Ncmsn,B-GENUS
,",",Z,O
,sredozemski,Agpmsny,B-DEFINIENDUM
,kras,Ncmsn,I-DEFINIENDUM
,:,Z,O
,Kot,Cs,O
,geografska,Agpfsn,O
,oznaka,Ncfsn,O
,pomeni,Vmbr3s,O
,kras,Ncmsan,O
,v,Sl,O
,Sredozemlju,Npnsl,O
,in,Cc,O
,v,Sl,O
,njegovem,Ps3mslsm,O
,obodu,Ncmsl,O
,.,Z,O
,Kot,Cs,O
,klimatogenetska,Agpfsn,O
,oznaka,Ncfsn,O
,pomeni,Vmbr3s,O
,kras,Ncmsan,O
,",",Z,O
,ki,Cs,B-HAS_CAUSE
,nastaja,Vmpr3s,I-HAS_CAUSE
,v,Sl,I-HAS_CAUSE
,pogojih,Ncmpl,I-HAS_CAUSE
,sredozemske,Agpfsg,I-HAS_CAUSE
,klime,Ncfsg,I-HAS_CAUSE
,.,Z,O
Sentence: 45,subnivalni,Agpmsny,B-DEFINIENDUM
,kras,Ncmsn,I-DEFINIENDUM
,:,Z,O
,Kras,Npmsn,B-GENUS
,v,Sl,B-HAS_LOCATION
,višinskem,Agpmsl,I-HAS_LOCATION
,ali,Cc,I-HAS_LOCATION
,subarktičnem,Agpmsl,I-HAS_LOCATION
,pasu,Ncmsl,I-HAS_LOCATION
,",",Z,O
,kjer,Cs,O
,sneg,Ncmsn,B-HAS_CAUSE
,kot,Cs,I-HAS_CAUSE
,očitni,Agpmsny,I-HAS_CAUSE
,morfogenetski,Agpmsny,I-HAS_CAUSE
,dejavnik,Ncmsn,I-HAS_CAUSE
,skopni,Vmer3s,O
,le,Q,O
,čez,Sa,O
,poletje,Ncnsa,O
,",",Z,O
,tudi,Q,O
,pas,Ncmsn,O
,pod,Si,B-HAS_LOCATION
,nivalnim,Agpmsi,I-HAS_LOCATION
,krasom,Ncmsi,I-HAS_LOCATION
,ali,Cc,O
,gozdnati,Agpmsay,O
,pas,Ncmsan,O
,",",Z,O
,kjer,Cs,B-HAS_CAUSE
,je,Va-r3s-n,I-HAS_CAUSE
,v,Sl,I-HAS_CAUSE
,glacialnih,Agpfpl,I-HAS_CAUSE
,dobah,Ncfpl,I-HAS_CAUSE
,nastal,Vmep-sm,I-HAS_CAUSE
,nivalni,Agpmsny,I-HAS_CAUSE
,kras,Ncmsn,I-HAS_CAUSE
,.,Z,O
Sentence: 46,subpolarni,Agpmsny,B-DEFINIENDUM
,kras,Ncmsn,I-DEFINIENDUM
,",",Z,O
,subarktični,Agpmsny,O
,kras,Ncmsn,O
,:,Z,O
,Kras,Npmsn,B-GENUS
,",",Z,O
,nastal,Vmep-sm,B-HAS_CAUSE
,v,Sl,I-HAS_CAUSE
,subpolarni,Agpfsl,I-HAS_CAUSE
,(,Z,I-HAS_CAUSE
,subarktični,Agpfsl,I-HAS_CAUSE
,),Z,I-HAS_CAUSE
,klimi,Ncfsl,I-HAS_CAUSE
,.,Z,O
Sentence: 47,tropski,Agpmsny,B-DEFINIENDUM
,kras,Ncmsn,I-DEFINIENDUM
,:,Z,O
,Kras,Npmsn,B-GENUS
,",",Z,O
,nastal,Vmep-sm,B-HAS_CAUSE
,v,Sl,I-HAS_CAUSE
,trajno,Rgp,I-HAS_CAUSE
,ali,Cc,I-HAS_CAUSE
,sezonsko,Rgp,I-HAS_CAUSE
,vlažni,Agpfsl,I-HAS_CAUSE
,tropski,Agpfsl,I-HAS_CAUSE
,klimi,Ncfsl,I-HAS_CAUSE
,.,Z,O
,V,Sl,O
,starejši,Agcfsl,O
,literaturi,Ncfsl,O
,sinonim,Vmpr3s,O
,za,Sa,O
,Kegelkarst,Npmsan,O
,.,Z,O
,Značilne,Agpfpn,O
,zanj,Pp3msa--b,O
,so,Va-r3p-n,O
,strme,Agpfpn,O
,vzpetine,Ncfpn,O
,(,Z,O
,stogi,Ncmpn,O
,",",Z,O
,stolpi,Ncmpn,O
,),Z,O
,.,Z,O
Sentence: 48,goli,Agpmsny,B-DEFINIENDUM
,kras,Ncmsn,I-DEFINIENDUM
,:,Z,O
,.,Z,O
,Kras,Npmsn,B-GENUS
,",",Z,O
,katerega,Pq-msg,B-COMPOSITION_MEDIUM
,površje,Ncnsn,I-COMPOSITION_MEDIUM
,je,Va-r3s-n,I-COMPOSITION_MEDIUM
,po,Sl,I-COMPOSITION_MEDIUM
,veliki,Agpfsl,I-COMPOSITION_MEDIUM
,večini,Ncfsl,I-COMPOSITION_MEDIUM
,kamnito,Agpnsn,I-COMPOSITION_MEDIUM
,.,Z,O
,V,Sl,O
,rabi,Ncfsl,O
,je,Va-r3s-n,O
,tudi,Q,O
,pojmovanje,Ncnsn,O
,",",Z,O
,da,Cs,O
,je,Va-r3s-n,O
,goli,Agpmsny,O
,kras,Ncmsn,O
,ozemlje,Ncnsn,B-GENUS
,brez,Sg,O
,zelenja,Ncnsg,O
,ali,Cc,O
,kamnito,Agpnsn,B-GENUS
,ozemlje,Ncnsn,I-GENUS
,brez,Sg,O
,zelenja,Ncnsg,O
,.,Z,O
Sentence: 49,pokriti,Appmsny,B-DEFINIENDUM
,kras,Ncmsn,I-DEFINIENDUM
,:,Z,O
,Kras,Npmsn,B-GENUS
,",",Z,O
,katerega,Pq-msa,B-COMPOSITION_MEDIUM
,površje,Ncnsa,I-COMPOSITION_MEDIUM
,po,Sl,I-COMPOSITION_MEDIUM
,veliki,Agpfsl,I-COMPOSITION_MEDIUM
,večini,Ncfsl,I-COMPOSITION_MEDIUM
,pokriva,Vmpr3s,I-COMPOSITION_MEDIUM
,zemlja,Ncfsn,I-COMPOSITION_MEDIUM
,oz.,Y,I-COMPOSITION_MEDIUM
,preperelina,Ncfsn,I-COMPOSITION_MEDIUM
,.,Z,O
Sentence: 50,polgoli,Agpmsny,B-DEFINIENDUM
,kras,Ncmsn,I-DEFINIENDUM
,",",Z,O
,polpokriti,Agpmsny,O
,kras,Ncmsn,O
,:,Z,O
,Kras,Npmsn,B-GENUS
,",",Z,O
,kjer,Cs,O
,se,Px------y,O
,prepletajo,Vmpr3p,O
,gole,Ncfpn,O
,in,Cc,O
,pokrite,Appfpn,O
,kraške,Agpfpn,O
,površine,Ncfpn,O
,.,Z,O
,Prehodna,Agpfsn,O
,oblika,Ncfsn,O
,med,Si,O
,golim,Agpmsi,O
,in,Cc,O
,pokritim,Appmsi,O
,krasom,Ncmsi,O
,.,Z,O
Sentence: 51,laštasti,Agpmsny,B-DEFINIENDUM
,kras,Ncmsn,I-DEFINIENDUM
,:,Z,O
,Posebna,Agpfsn,O
,oblika,Ncfsn,O
,golega,Agpmsg,O
,",",Z,O
,običajno,Rgp,O
,visokogorskega,Agpmsg,O
,krasa,Ncmsg,B-GENUS
,",",Z,O
,kjer,Cs,O
,so,Va-r3p-n,O
,lašti,Ncmpn,O
,(,Z,O
,gl.,Y,O
,lašt,Xf,O
,),Z,O
,značilne,Agpfpn,O
,površinske,Agpfpn,O
,oblike,Ncfpn,O
,.,Z,O
Sentence: 52,čokati,Agpmsny,B-DEFINIENDUM
,kras,Ncmsn,I-DEFINIENDUM
,:,Z,O
,Polpokriti,Agpmsny,B-GENUS
,kras,Ncmsn,I-GENUS
,",",Z,O
,kjer,Cs,B-HAS_FORM
,molijo,Vmpr3p,I-HAS_FORM
,na,Sa,I-HAS_FORM
,površje,Ncnsa,I-HAS_FORM
,čokati,Agpmpn,I-HAS_FORM
,kamni,Ncmpn,I-HAS_FORM
,",",Z,I-HAS_FORM
,visoki,Agpmpn,I-HAS_FORM
,do,Sg,I-HAS_FORM
